cd_mun,NM_MUN,SIGLA_UF,NM_REGIAO,pop,icm_faixa,icm_total,dim1,dim2,dim3,porte,perfil_risco,grupo,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20
2112001,Tasso Fragoso,MA,Nordeste,9130.0,D,1.0,0.0,0.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1100924,Chupinguaia,RO,Norte,10191.0,D,2.0,1.0,1.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3137700,Lajinha,MG,Sudeste,21502.0,D,6.0,2.0,3.0,1.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3145877,Orizânia,MG,Sudeste,8828.0,B,15.0,6.0,5.0,4.0,Pequeno,Prioritário,prioritario,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
4115358,Maripá,PR,Sul,6824.0,B,8.0,4.0,3.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4302709,Butiá,RS,Sul,19421.0,B,11.0,5.0,5.0,1.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3301306,Casimiro de Abreu,RJ,Sudeste,48636.0,B,15.0,5.0,5.0,5.0,Pequeno,Prioritário,prioritario,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2908804,Contendas do Sincorá,BA,Nordeste,4499.0,D,4.0,0.0,2.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3105004,Baldim,MG,Sudeste,7595.0,B,8.0,2.0,4.0,2.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3170404,Unaí,MG,Sudeste,91320.0,C,11.0,5.0,4.0,2.0,Pequeno,Prioritários,prioritario,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4310876,Jacuizinho,RS,Sul,2066.0,A,12.0,6.0,4.0,2.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5106828,Porto Esperidião,MT,Centro-oeste,10088.0,A,10.0,5.0,3.0,2.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2925105,Poções,BA,Nordeste,50773.0,A,14.0,6.0,5.0,3.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1100908,Castanheiras,RO,Norte,3450.0,D,3.0,1.0,2.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2200707,Anísio de Abreu,PI,Nordeste,9649.0,D,5.0,0.0,4.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3129509,Ibiá,MG,Sudeste,22554.0,D,4.0,0.0,2.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5107206,Rio Branco,MT,Centro-oeste,4440.0,C,4.0,1.0,2.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2103802,Dom Pedro,MA,Nordeste,23594.0,D,3.0,1.0,2.0,0.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4204756,Cunhataí,SC,Sul,2026.0,B,10.0,5.0,4.0,1.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2610509,Passira,PE,Nordeste,29744.0,A,8.0,3.0,3.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1702158,Araguanã,TO,Norte,4300.0,D,12.0,2.0,6.0,4.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
4107157,Diamante D'Oeste,PR,Sul,4513.0,B,6.0,2.0,2.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5107198,Ribeirãozinho,MT,Centro-oeste,2733.0,D,2.0,0.0,2.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3554706,Torrinha,SP,Sudeste,9484.0,C,4.0,1.0,1.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2802502,General Maynard,SE,Nordeste,3118.0,A,14.0,5.0,5.0,4.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2900603,Aiquara,BA,Nordeste,4583.0,D,7.0,0.0,3.0,4.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3162203,São João Batista do Glória,MG,Sudeste,7959.0,D,3.0,0.0,3.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1600253,Itaubal,AP,Norte,6097.0,D,4.0,0.0,3.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2208874,Ribeira do Piauí,PI,Nordeste,4105.0,D,1.0,0.0,1.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3537701,Piacatu,SP,Sudeste,5631.0,D,4.0,0.0,3.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4319158,São Miguel das Missões,RS,Sul,7193.0,B,7.0,2.0,3.0,2.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1718501,Recursolândia,TO,Norte,3454.0,C,4.0,1.0,2.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2933257,Vereda,BA,Nordeste,6157.0,D,1.0,0.0,1.0,0.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3202900,Itarana,ES,Sudeste,10975.0,C,13.0,4.0,5.0,4.0,Pequeno,Prioritários,prioritario,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
5107180,Ribeirão Cascalheira,MT,Centro-oeste,10541.0,D,4.0,0.0,3.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2111953,Sucupira do Riachão,MA,Nordeste,5081.0,D,1.0,0.0,1.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3121308,Descoberto,MG,Sudeste,5070.0,C,13.0,4.0,5.0,4.0,Pequeno,Prioritários,prioritario,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2413359,Serra do Mel,RN,Nordeste,13819.0,D,3.0,0.0,3.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5222302,Vila Propício,GO,Centro-oeste,6028.0,D,6.0,0.0,3.0,3.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1600238,Ferreira Gomes,AP,Norte,7184.0,C,11.0,4.0,5.0,2.0,Pequeno,Prioritários,prioritario,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2208858,Riacho Frio,PI,Nordeste,4238.0,C,7.0,1.0,5.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3546504,Santa Ernestina,SP,Sudeste,6274.0,B,5.0,2.0,2.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1702000,Araguaçu,TO,Norte,8242.0,D,3.0,0.0,3.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3505500,Barretos,SP,Sudeste,126957.0,B,15.0,7.0,4.0,4.0,Médio/Grande,Prioritário,prioritario,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2610608,Paudalho,PE,Nordeste,59924.0,D,8.0,2.0,4.0,2.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3170479,Uruana de Minas,MG,Sudeste,3365.0,D,4.0,0.0,3.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3529500,Mendonça,SP,Sudeste,6420.0,A,8.0,3.0,3.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3146206,Ouro Verde de Minas,MG,Sudeste,5847.0,D,6.0,0.0,3.0,3.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2933109,Várzea do Poço,BA,Nordeste,8334.0,C,6.0,1.0,3.0,2.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3203007,Iúna,ES,Sudeste,30556.0,D,8.0,2.0,3.0,3.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
3154002,Raul Soares,MG,Sudeste,23874.0,C,13.0,6.0,3.0,4.0,Pequeno,Prioritários,prioritario,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3300605,Bom Jesus do Itabapoana,RJ,Sudeste,37176.0,C,16.0,4.0,7.0,5.0,Pequeno,Prioritários,prioritario,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4319125,São Martinho da Serra,RS,Sul,2908.0,A,10.0,4.0,3.0,3.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
3162302,São João da Mata,MG,Sudeste,3012.0,B,9.0,2.0,4.0,3.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
5107156,Reserva do Cabaçal,MT,Centro-oeste,2020.0,D,4.0,2.0,2.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2103752,Davinópolis,MA,Nordeste,14828.0,D,5.0,0.0,3.0,2.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1600212,Cutias,AP,Norte,4723.0,D,4.0,0.0,3.0,1.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5214101,Mutunópolis,GO,Centro-oeste,3540.0,D,0.0,0.0,0.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3521309,Ipuã,SP,Sudeste,14701.0,C,7.0,1.0,3.0,3.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1600204,Calçoene,AP,Norte,11461.0,D,6.0,2.0,3.0,1.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1502608,Colares,PA,Norte,13625.0,D,3.0,1.0,2.0,0.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2602407,Brejão,PE,Nordeste,9417.0,A,12.0,4.0,5.0,3.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4213005,Pinheiro Preto,SC,Sul,3631.0,D,7.0,2.0,3.0,2.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3138005,Laranjal,MG,Sudeste,6018.0,B,10.0,2.0,4.0,4.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
5107263,Santo Afonso,MT,Centro-oeste,2416.0,D,1.0,0.0,1.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4106456,Coronel Domingos Soares,PR,Sul,5427.0,B,10.0,5.0,4.0,1.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3146305,Padre Paraíso,MG,Sudeste,17463.0,B,16.0,6.0,5.0,5.0,Pequeno,Prioritário,prioritario,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3554003,Tatuí,SP,Sudeste,129130.0,A,19.0,8.0,6.0,5.0,Médio/Grande,Prioritário,prioritario,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1501956,Cachoeira do Piriá,PA,Norte,19223.0,D,6.0,2.0,2.0,2.0,Pequeno,Prioritário,prioritario,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3154101,Recreio,MG,Sudeste,11383.0,B,12.0,2.0,6.0,4.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2924900,Planaltino,BA,Nordeste,8239.0,D,3.0,0.0,3.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2802304,Frei Paulo,SE,Nordeste,14921.0,B,7.0,3.0,3.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3513108,Cravinhos,SP,Sudeste,34307.0,A,11.0,4.0,4.0,3.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
3537503,Pereiras,SP,Sudeste,9013.0,D,3.0,2.0,1.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5107248,Santa Carmem,MT,Centro-oeste,5795.0,A,9.0,3.0,3.0,3.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1600303,Macapá,AP,Norte,489676.0,B,15.0,5.0,7.0,3.0,Médio/Grande,Prioritário,prioritario,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
5221601,Uruaçu,GO,Centro-oeste,44533.0,B,15.0,6.0,4.0,5.0,Pequeno,Prioritário,prioritario,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2917003,Itiúba,BA,Nordeste,35490.0,D,8.0,1.0,5.0,2.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3521150,Ipiguá,SP,Sudeste,7115.0,D,5.0,0.0,3.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3129806,Ibirité,MG,Sudeste,179582.0,B,15.0,7.0,5.0,3.0,Médio/Grande,Prioritário,prioritario,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3138104,Lassance,MG,Sudeste,7398.0,B,9.0,2.0,4.0,3.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
3545803,Santa Bárbara d'Oeste,SP,Sudeste,189456.0,C,11.0,3.0,4.0,4.0,Médio/Grande,Prioritários,prioritario,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3162252,São João da Lagoa,MG,Sudeste,4962.0,B,8.0,2.0,3.0,3.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2609907,Ouricuri,PE,Nordeste,68489.0,B,8.0,2.0,4.0,2.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4122909,Salto do Itararé,PR,Sul,5214.0,D,3.0,1.0,2.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4106555,Corumbataí do Sul,PR,Sul,3770.0,B,8.0,4.0,2.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1100940,Cujubim,RO,Norte,15877.0,C,4.0,1.0,2.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4318465,São José do Herval,RS,Sul,1931.0,B,8.0,3.0,4.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3554102,Taubaté,SP,Sudeste,322397.0,A,16.0,6.0,6.0,4.0,Médio/Grande,Não Prioritário,medio_grande,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1718550,Riachinho,TO,Norte,4029.0,A,10.0,5.0,3.0,2.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3170800,Várzea da Palma,MG,Sudeste,34555.0,D,9.0,2.0,4.0,3.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2208908,Ribeiro Gonçalves,PI,Nordeste,6182.0,B,6.0,2.0,2.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2933174,Varzedo,BA,Nordeste,10328.0,D,1.0,0.0,1.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4318457,São José das Missões,RS,Sul,2399.0,B,10.0,2.0,5.0,3.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1600279,Laranjal do Jari,AP,Norte,37872.0,B,17.0,8.0,6.0,3.0,Pequeno,Prioritário,prioritario,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3202306,Guaçuí,ES,Sudeste,31418.0,A,19.0,8.0,6.0,5.0,Pequeno,Prioritário,prioritario,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
5221577,Uirapuru,GO,Centro-oeste,2798.0,D,2.0,0.0,1.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
